Instance,Runtime,Dual_Bound,Primal_Bound,Lambdas,Optimal_Lambda,Optimal_Value
65,0.0,"[0.457893368253328, 0.457893368253328, 0.457893368253328, 0.457893368253328, 0.457893368253328, 0.457893368253328, 0.457893368253328, 0.457893368253328, 0.457893368253328, 0.457893368253328, 0.457893368253328, 0.457893368253328, 0.457893368253328, 0.457893368253328, 0.457893368253328, 0.457893368253328, 0.457893368253328, 0.457893368253328, 0.457893368253328, 0.457893368253328]","[0.45789336825332805, 0.45789336825332805, 0.45789336825332805, 0.45789336825332805, 0.45789336825332805, 0.45789336825332805, 0.45789336825332805, 0.45789336825332805, 0.45789336825332805, 0.45789336825332805, 0.45789336825332805, 0.45789336825332805, 0.45789336825332805, 0.45789336825332805, 0.45789336825332805, 0.45789336825332805, 0.45789336825332805, 0.45789336825332805, 0.45789336825332805, 0.45789336825332805]","[0.35780474345921487, 0.17890237172960743, 0.26835355759441115, 0.313079150526813, 0.33544194699301394, 0.3466233452261144, 0.3410326461095642, 0.3438279956678393, 0.34522567044697683, 0.3459245078365456, 0.34627392653133, 0.3464486358787222, 0.3465359905524183, 0.3465796678892663, 0.34660150655769034, 0.34661242589190233, 0.34661788555900835, 0.3466206153925614, 0.3466219803093379, 0.34662129785094964]",0.34662129785094964,0.45789336825332805
66,0.0,"[0.5867729850267434, 0.5867729850267434, 0.5867729850267434, 0.5867729850267434, 0.5867729850267434, 0.5867729850267434, 0.5867729850267434, 0.5867729850267434, 0.5867729850267434, 0.5867729850267434, 0.5867729850267434, 0.5867729850267434, 0.5867729850267434, 0.5867729850267434, 0.5867729850267434, 0.5867729850267434, 0.5867729850267434, 0.5867729850267434, 0.5867729850267434, 0.5867729850267434]","[0.5867729850267435, 0.5867729850267435, 0.5867729850267435, 0.5867729850267435, 0.5867729850267435, 0.5867729850267435, 0.5867729850267435, 0.5867729850267435, 0.5867729850267435, 0.5867729850267435, 0.5867729850267435, 0.5867729850267435, 0.5867729850267435, 0.5867729850267435, 0.5867729850267435, 0.5867729850267435, 0.5867729850267435, 0.5867729850267435, 0.5867729850267435, 0.5867729850267435]","[0.45418632505998086, 0.6812794875899713, 0.5677329063249761, 0.6245061969574737, 0.5961195516412249, 0.5819262289831004, 0.5890228903121626, 0.5854745596476315, 0.587248724979897, 0.5863616423137643, 0.5868051836468307, 0.5865834129802975, 0.5866942983135641, 0.5867497409801974, 0.586777462313514, 0.5867636016468557, 0.5867705319801848, 0.5867739971468494, 0.5867722645635172, 0.586771398271851]",0.586771398271851,0.5867729850267435
67,0.0,"[0.5788818527745545, 0.5788818527745545, 0.5788818527745545, 0.5788818527745545, 0.5788818527745545, 0.5788818527745545, 0.5788818527745545, 0.5788818527745545, 0.5788818527745545, 0.5788818527745545, 0.5788818527745545, 0.5788818527745545, 0.5788818527745545, 0.5788818527745545, 0.5788818527745545, 0.5788818527745545, 0.5788818527745545, 0.5788818527745545, 0.5788818527745545, 0.5788811687448059]","[0.5788818527745545, 0.5788818527745545, 0.5788818527745545, 0.5788818527745545, 0.5788818527745545, 0.5788818527745545, 0.5788818527745545, 0.5788818527745545, 0.5788818527745545, 0.5788818527745545, 0.5788818527745545, 0.5788818527745545, 0.5788818527745545, 0.5788818527745545, 0.5788818527745545, 0.5788818527745545, 0.5788818527745545, 0.5788818527745545, 0.5788818527745545, 0.5788818527745545]","[0.3983599018196907, 0.5975398527295361, 0.49794987727461343, 0.5477448650020748, 0.5726423588658054, 0.5850911057976708, 0.578866732331738, 0.5819789190647044, 0.5804228256982212, 0.5796447790149797, 0.5792557556733589, 0.5790612440025484, 0.5789639881671432, 0.5789153602494406, 0.5788910462905893, 0.5788788893111636, 0.5788849678008765, 0.57888192855602, 0.5788804089335918, 0.5788811687448059]",0.5788811687448059,0.5788818527745545
68,0.0,"[0.406059499561615, 0.406059499561615, 0.406059499561615, 0.4059153834647778, 0.4059153834647778, 0.40591538346477773, 0.40591538346477773, 0.40591538346477773, 0.40591538346477773, 0.40591538346477773, 0.40591538346477773, 0.40591538346477773, 0.40591538346477773, 0.40591538346477773, 0.40591538346477773, 0.40591538346477773, 0.40591538346477773, 0.40591538346477773, 0.40591538346477773, 0.40591538346477773]","[-inf, 0.0, 0.0, 0.4059153834647778, 0.4059153834647778, 0.4059153834647778, 0.4059153834647778, 0.4059153834647778, 0.4059153834647778, 0.4059153834647778, 0.4059153834647778, 0.4059153834647778, 0.4059153834647778, 0.4059153834647778, 0.4059153834647778, 0.4059153834647778, 0.4059153834647778, 0.4059153834647778, 0.4059153834647778, 0.4059153834647778]","[0.34101749356050975, 0.5115262403407647, 0.42627186695063723, 0.3836446802555735, 0.4049582736031054, 0.3943014769293395, 0.3889730785924565, 0.39163727776089796, 0.3903051781766772, 0.3896391283845668, 0.389972153280622, 0.3898056408325944, 0.38988889705660823, 0.38993052516861515, 0.38995133922461855, 0.38996174625262026, 0.3899565427386194, 0.38995394098161895, 0.38995264010311875, 0.3899532905423688]",0.3899532905423688,0.4059153834647778
69,0.0,"[0.5784712970971391, 0.5784712970971391, 0.578471297097139, 0.578471297097139, 0.578471297097139, 0.578471297097139, 0.578471297097139, 0.578471297097139, 0.578471297097139, 0.578471297097139, 0.578471297097139, 0.578471297097139, 0.578471297097139, 0.578471297097139, 0.578471297097139, 0.578471297097139, 0.578471297097139, 0.578471297097139, 0.578471297097139, 0.578471297097139]","[0.5784712970971391, 0.5784712970971391, 0.5784712970971391, 0.5784712970971391, 0.5784712970971391, 0.5784712970971391, 0.5784712970971391, 0.5784712970971391, 0.5784712970971391, 0.5784712970971391, 0.5784712970971391, 0.5784712970971391, 0.5784712970971391, 0.5784712970971391, 0.5784712970971391, 0.5784712970971391, 0.5784712970971391, 0.5784712970971391, 0.5784712970971391, 0.5784712970971391]","[0.4409464210662272, 0.6614196315993408, 0.551183026332784, 0.4960647236995056, 0.5236238750161448, 0.5374034506744645, 0.5305136628453047, 0.5339585567598846, 0.5322361098025946, 0.5330973332812396, 0.5335279450205621, 0.5337432508902233, 0.5336355979553927, 0.5336894244228081, 0.5337163376565157, 0.5337297942733695, 0.5337365225817965, 0.5337398867360099, 0.5337415688131166, 0.5337407277745633]",0.5337407277745633,0.5784712970971391
70,0.0,"[0.6318225462310507, 0.6318225462310507, 0.6277888432299321, 0.6277888432299321, 0.6277888432299321, 0.6277888432299321, 0.6277888432299321, 0.6277888432299321, 0.6277888432299321, 0.6277888432299321, 0.6277888432299321, 0.6277888432299321, 0.6277888432299321, 0.6277888432299321, 0.6277888432299321, 0.6277888432299321, 0.6277888432299321, 0.6277888432299321, 0.6277888432299321, 0.6277888432299321]","[-inf, 0.0, 0.6277888432299322, 0.6277888432299322, 0.6277888432299322, 0.6277888432299322, 0.6277888432299322, 0.6277888432299322, 0.6277888432299322, 0.6277888432299322, 0.6277888432299322, 0.6277888432299322, 0.6277888432299322, 0.6277888432299322, 0.6277888432299322, 0.6277888432299322, 0.6277888432299322, 0.6277888432299322, 0.6277888432299322, 0.6277888432299322]","[0.4724360912677863, 0.7086541369016794, 0.5905451140847329, 0.5314906026762596, 0.5610178583804962, 0.5757814862326145, 0.5683996723065554, 0.572090579269585, 0.5739360327510997, 0.574858759491857, 0.5753201228622358, 0.5755508045474251, 0.5756661453900198, 0.5757238158113172, 0.5757526510219658, 0.5757670686272902, 0.5757598598246281, 0.5757562554232969, 0.5757580576239625, 0.5757589587242953]",0.5757589587242953,0.6277888432299322
71,0.0,"[0.5655795576395607, 0.5655795576395607, 0.5655795576395607, 0.5545294817735433, 0.5545294817735433, 0.5545294817735433, 0.5545294817735433, 0.5545294817735433, 0.5545294817735433, 0.5545294817735433, 0.5545294817735433, 0.5545294817735433, 0.5545294817735433, 0.5545294817735433, 0.5545294817735433, 0.5545294817735433, 0.5545294817735433, 0.5545294817735433, 0.5545294817735433, 0.5545294817735433]","[-inf, 0.0, 0.0, 0.5545294817735434, 0.5545294817735434, 0.5545294817735434, 0.5545294817735434, 0.5545294817735434, 0.5545294817735434, 0.5545294817735434, 0.5545294817735434, 0.5545294817735434, 0.5545294817735434, 0.5545294817735434, 0.5545294817735434, 0.5545294817735434, 0.5545294817735434, 0.5545294817735434, 0.5545294817735434, 0.5545294817735434]","[0.46314413269117694, 0.6947161990367654, 0.5789301658639712, 0.521037149277574, 0.4920906409843755, 0.5065638951309748, 0.5138005222042744, 0.5101822086676246, 0.5119913654359496, 0.5128959438201119, 0.5133482330121932, 0.5131220884161526, 0.5130090161181322, 0.5130655522671423, 0.5130938203416475, 0.5131079543789001, 0.5131150213975264, 0.5131114878882133, 0.5131132546428698, 0.5131141380201981]",0.5131141380201981,0.5545294817735434
72,0.0,"[0.5988884854717821, 0.5988884854717821, 0.5988884854717821, 0.5988884854717821, 0.5988884854717821, 0.5988884854717821, 0.5988884854717821, 0.5988884854717821, 0.5988884854717821, 0.5988884854717821, 0.5988884854717821, 0.5988884854717821, 0.5988884854717821, 0.5988884854717821, 0.5988884854717821, 0.5988884854717821, 0.5988884854717821, 0.5988884854717821, 0.5988884854717821, 0.5988884854717821]","[0.5988884854717821, 0.5988884854717821, 0.5988884854717821, 0.5988884854717821, 0.5988884854717821, 0.5988884854717821, 0.5988884854717821, 0.5988884854717821, 0.5988884854717821, 0.5988884854717821, 0.5988884854717821, 0.5988884854717821, 0.5988884854717821, 0.5988884854717821, 0.5988884854717821, 0.5988884854717821, 0.5988884854717821, 0.5988884854717821, 0.5988884854717821, 0.5988884854717821]","[0.459568192831008, 0.689352289246512, 0.57446024103876, 0.631906265142636, 0.603183253090698, 0.588821747064729, 0.5816409940517445, 0.5852313705582368, 0.5834361823049907, 0.5843337764316138, 0.5847825734949252, 0.585006972026581, 0.5851191712924089, 0.5851752709253228, 0.5851472211088659, 0.5851612460170943, 0.5851682584712086, 0.5851717646982657, 0.5851735178117943, 0.5851743943685586]",0.5851743943685586,0.5988884854717821
73,0.0,"[0.29130576254052915, 0.29130576254052915, 0.29130576254052915, 0.29130576254052915, 0.29130576254052915, 0.29130576254052915, 0.29130576254052915, 0.29130576254052915, 0.29130576254052915, 0.29130576254052915, 0.29130576254052915, 0.29130576254052915, 0.29130576254052915, 0.29130576254052915, 0.29130576254052915, 0.29130576254052915, 0.29130576254052915, 0.29130576254052915, 0.29130576254052915]","[0.29130576254052915, 0.29130576254052915, 0.29130576254052915, 0.29130576254052915, 0.29130576254052915, 0.29130576254052915, 0.29130576254052915, 0.29130576254052915, 0.29130576254052915, 0.29130576254052915, 0.29130576254052915, 0.29130576254052915, 0.29130576254052915, 0.29130576254052915, 0.29130576254052915, 0.29130576254052915, 0.29130576254052915, 0.29130576254052915, 0.29130576254052915]","[0.23282755217232687, 0.11641377608616343, 0.17462066412924515, 0.203724108150786, 0.18917238614001558, 0.1964482471454008, 0.2000861776480934, 0.2019051428994397, 0.20281462552511287, 0.20326936683794944, 0.20349673749436772, 0.20361042282257685, 0.2035535801584723, 0.20358200149052458, 0.20359621215655072, 0.20360331748956378, 0.20360687015607032, 0.20360509382281705, 0.20360598198944369]",0.20360598198944369,0.29130576254052915
74,0.0,"[0.49519999460101255, 0.49519999460101255, 0.49519999460101255, 0.49519999460101255, 0.4942079282166716, 0.4942079282166716, 0.4942079282166716, 0.49420792821667153, 0.49420792821667153, 0.49420792821667153, 0.49420792821667153, 0.49420792821667153, 0.49420792821667153, 0.49420792821667153, 0.49420792821667153, 0.49420792821667153, 0.4942079232403392, 0.4942079232403392, 0.4942079232403392, 0.4942079232403392]","[-inf, 0.0, 0.0, 0.0, 0.49420792821667153, 0.49420792821667153, 0.49420792821667153, 0.49420792821667153, 0.49420792821667153, 0.49420792821667153, 0.49420792821667153, 0.49420792821667153, 0.49420792821667153, 0.49420792821667153, 0.49420792821667153, 0.49420792821667153, 0.49420792821667153, 0.49420792821667153, 0.49420792821667153, 0.49420792821667153]","[0.45942962760796735, 0.689144441411951, 0.5742870345099591, 0.5168583310589632, 0.48814397933346526, 0.5025011551962142, 0.4953225672648397, 0.4917332732991525, 0.4935279202819961, 0.4944252437734179, 0.493976582027707, 0.49420091290056245, 0.4943130783369902, 0.49425699561877634, 0.4942289542596694, 0.4942149335801159, 0.4942079232403392, 0.4942044180704508, 0.49420617065539496, 0.4942070469478671]",0.4942070469478671,0.49420792821667153
75,0.003999948501586914,"[0.4500162019282967, 0.4500162019282967, 0.4500162019282967, 0.44377820995292183, 0.44377820995292183, 0.44255737013951224, 0.44255737013951224, 0.44255737013951224, 0.4425573701395122, 0.4425573701395122, 0.4425573701395122, 0.4425573701395122, 0.4425573701395122, 0.4425573701395122, 0.4425573701395122, 0.4425573701395122, 0.4425573701395122, 0.4425573701395122, 0.4425573701395122, 0.4425570795229061]","[-inf, 0.0, 0.0, 0.0, 0.0, 0.4425573701395122, 0.4425573701395122, 0.4425573701395122, 0.4425573701395122, 0.4425573701395122, 0.4425573701395122, 0.4425573701395122, 0.4425573701395122, 0.4425573701395122, 0.4425573701395122, 0.4425573701395122, 0.4425573701395122, 0.4425573701395122, 0.4425573701395122, 0.4425573701395122]","[0.3944695199581527, 0.5917042799372291, 0.4930868999476909, 0.44377820995292183, 0.4191238649555373, 0.4314510374542295, 0.4376146237035757, 0.4406964168282488, 0.4422373133905853, 0.4430077616717536, 0.4426225375311694, 0.44242992546087734, 0.4425262314960234, 0.44257438451359643, 0.4425503080048099, 0.44256234625920315, 0.44255632713200654, 0.4425593366956049, 0.4425578319138057, 0.4425570795229061]",0.4425570795229061,0.4425573701395122
76,0.0,"[0.6640981787402245, 0.6640981787402245, 0.6640981787402245, 0.6640981787402245, 0.6640981787402245, 0.6640981787402245, 0.6640981787402245, 0.6640981787402245, 0.6640981787402245, 0.6640981787402245, 0.6640981787402245, 0.6640981787402245, 0.6640981787402245, 0.6640981787402245, 0.6640981787402245, 0.6640981787402245, 0.6640981787402245, 0.6640981787402245, 0.6640977701283728, 0.6640977701283728]","[0.6640981787402245, 0.6640981787402245, 0.6640981787402245, 0.6640981787402245, 0.6640981787402245, 0.6640981787402245, 0.6640981787402245, 0.6640981787402245, 0.6640981787402245, 0.6640981787402245, 0.6640981787402245, 0.6640981787402245, 0.6640981787402245, 0.6640981787402245, 0.6640981787402245, 0.6640981787402245, 0.6640981787402245, 0.6640981787402245, 0.6640981787402245, 0.6640981787402245]","[0.4594875008314892, 0.6892312512472338, 0.5743593760393615, 0.6317953136432977, 0.6605132824452657, 0.6748722668462498, 0.6676927746457577, 0.6641030285455117, 0.6623081554953887, 0.6632055920204503, 0.663654310282981, 0.6638786694142464, 0.6639908489798791, 0.6640469387626955, 0.6640749836541036, 0.6640890060998077, 0.6640960173226598, 0.6640995229340858, 0.6640977701283728, 0.6640968937255163]",0.6640968937255163,0.6640981787402245
77,0.0,"[0.5066376716676366, 0.5066376716676366, 0.5066376716676366, 0.4960933134934778, 0.4960933134934778, 0.4960933134934778, 0.49609331349347774, 0.49609331349347774, 0.49609331349347774, 0.49609331349347774, 0.49609331349347774, 0.49609331349347774, 0.49609331349347774, 0.49609331349347774, 0.49609331349347774, 0.49609331349347774, 0.49609331349347774, 0.49609331349347774, 0.49609331349347774, 0.49609331349347774]","[-inf, 0.0, 0.0, 0.49609331349347774, 0.49609331349347774, 0.49609331349347774, 0.49609331349347774, 0.49609331349347774, 0.49609331349347774, 0.49609331349347774, 0.49609331349347774, 0.49609331349347774, 0.49609331349347774, 0.49609331349347774, 0.49609331349347774, 0.49609331349347774, 0.49609331349347774, 0.49609331349347774, 0.49609331349347774, 0.49609331349347774]","[0.4291563205251375, 0.6437344807877063, 0.5364454006564219, 0.4828008605907797, 0.5096231306236008, 0.4962119956071902, 0.4895064280989849, 0.49285921185308756, 0.4945356037301389, 0.49537379966866457, 0.4957928976379274, 0.49600244662255877, 0.4961072211148745, 0.4960548338687166, 0.49608102749179556, 0.496094124303335, 0.49608757589756525, 0.49608430169468043, 0.49608593879612284, 0.49608675734684404]",0.49608675734684404,0.49609331349347774
78,0.0,"[0.5782745179129638, 0.5782745179129638, 0.5782745179129638, 0.5782745179129638, 0.5782745179129638, 0.5782745179129638, 0.5782745179129638, 0.5782745179129638, 0.5782745179129638, 0.5782745179129638, 0.5782745179129638, 0.5782745179129638, 0.5782745179129638, 0.5782745179129638, 0.5782745179129638, 0.5782745179129638, 0.5782745179129638, 0.5782745179129638, 0.5782745179129637, 0.5782745179129637]","[0.5782745179129638, 0.5782745179129638, 0.5782745179129638, 0.5782745179129638, 0.5782745179129638, 0.5782745179129638, 0.5782745179129638, 0.5782745179129638, 0.5782745179129638, 0.5782745179129638, 0.5782745179129638, 0.5782745179129638, 0.5782745179129638, 0.5782745179129638, 0.5782745179129638, 0.5782745179129638, 0.5782745179129638, 0.5782745179129638, 0.5782745179129638, 0.5782745179129638]","[0.4412293753475318, 0.6618440630212977, 0.5515367191844147, 0.6066903911028563, 0.5791135551436355, 0.5653251371640251, 0.5722193461538303, 0.5756664506487329, 0.5773900028961843, 0.5782517790199099, 0.5786826670817726, 0.5784672230508412, 0.5783595010353755, 0.5783056400276427, 0.5782787095237762, 0.578265244271843, 0.5782719768978096, 0.578275343210793, 0.5782736600543013, 0.5782728184760555]",0.5782728184760555,0.5782745179129638
79,0.0,"[0.5114958477900888, 0.5114958477900888, 0.5114958477900888, 0.5114958477900888, 0.5114958477900888, 0.5114958477900888, 0.5114958477900888, 0.5114958477900888, 0.5114958477900888, 0.5114958477900888, 0.5114958477900888, 0.5114958477900888, 0.5114958477900888, 0.5114958477900888, 0.5114958477900888, 0.5114957022085569, 0.5114957022085569, 0.5114957022085569, 0.5114957022085569, 0.5114957022085569]","[0.5114958477900888, 0.5114958477900888, 0.5114958477900888, 0.5114958477900888, 0.5114958477900888, 0.5114958477900888, 0.5114958477900888, 0.5114958477900888, 0.5114958477900888, 0.5114958477900888, 0.5114958477900888, 0.5114958477900888, 0.5114958477900888, 0.5114958477900888, 0.5114958477900888, 0.5114958477900888, 0.5114958477900888, 0.5114958477900888, 0.5114958477900888, 0.5114958477900888]","[0.40044656958475655, 0.6006698543771348, 0.5005582119809457, 0.5506140331790403, 0.525586122579993, 0.5130721672804694, 0.5068151896307076, 0.5099436784555885, 0.511507922868029, 0.5107258006618087, 0.5111168617649189, 0.511312392316474, 0.5114101575922515, 0.5114590402301402, 0.5114834815490846, 0.5114957022085569, 0.5114895918788207, 0.5114926470436888, 0.5114941746261228, 0.5114949384173398]",0.5114949384173398,0.5114958477900888
80,0.0,"[0.3883923736717638, 0.3883923736717638, 0.3855673718212047, 0.3855673718212047, 0.3855673718212047, 0.3855673718212047, 0.3855673718212047, 0.3855673718212047, 0.3855673718212047, 0.3855673718212047, 0.3855673718212047, 0.3855673718212047, 0.3855673718212047, 0.3855673718212047, 0.3855673718212047, 0.3855673718212047, 0.3855673718212047, 0.3855673718212047, 0.3855673718212047, 0.3855673718212047]","[-inf, 0.0, 0.38556737182120476, 0.38556737182120476, 0.38556737182120476, 0.38556737182120476, 0.38556737182120476, 0.38556737182120476, 0.38556737182120476, 0.38556737182120476, 0.38556737182120476, 0.38556737182120476, 0.38556737182120476, 0.38556737182120476, 0.38556737182120476, 0.38556737182120476, 0.38556737182120476, 0.38556737182120476, 0.38556737182120476, 0.38556737182120476]","[0.299322340178195, 0.44898351026729244, 0.3741529252227437, 0.3367376327004693, 0.3554452789616065, 0.3647991020921751, 0.3694760136574594, 0.37181446944010155, 0.3706452415487805, 0.37006062760312, 0.3697683206302897, 0.3696221671438745, 0.36954909040066697, 0.3695125520290632, 0.3695308212148651, 0.369539955807766, 0.3695353885113155, 0.36953767215954075, 0.3695388139836534, 0.3695382430715971]",0.3695382430715971,0.38556737182120476
81,0.0,"[0.2758770905098237, 0.2758770905098237, 0.2758770905098237, 0.2758770905098237, 0.2758770905098237, 0.2758770905098237, 0.2758770905098237, 0.2758770905098237, 0.2758770905098237, 0.2758770905098237, 0.2758770905098237, 0.2758770905098237, 0.2758770905098237, 0.2758770905098237, 0.2758770905098237, 0.2758770905098237, 0.2758770905098237, 0.2758770905098237, 0.2758770905098237, 0.2758770905098237]","[0.2758770905098237, 0.2758770905098237, 0.2758770905098237, 0.2758770905098237, 0.2758770905098237, 0.2758770905098237, 0.2758770905098237, 0.2758770905098237, 0.2758770905098237, 0.2758770905098237, 0.2758770905098237, 0.2758770905098237, 0.2758770905098237, 0.2758770905098237, 0.2758770905098237, 0.2758770905098237, 0.2758770905098237, 0.2758770905098237, 0.2758770905098237, 0.2758770905098237]","[0.27472260175654156, 0.4120839026348123, 0.3434032521956769, 0.30906292697610926, 0.2918927643663254, 0.2833076830614335, 0.2790151424089875, 0.27686887208276456, 0.2757957369196531, 0.2763323045012088, 0.27606402071043096, 0.27592987881504205, 0.27586280786734757, 0.27589634334119484, 0.27587957560427123, 0.27587119173580943, 0.27587538367004033, 0.2758774796371558, 0.2758764316535981, 0.27587590766181924]",0.27587590766181924,0.2758770905098237
82,0.0,"[0.649421435090799, 0.649421435090799, 0.649421435090799, 0.649421435090799, 0.649421435090799, 0.6494214350907989, 0.6494214350907989, 0.6494214350907989, 0.6494214350907989, 0.6494214350907989, 0.6494214350907989, 0.6494214350907989, 0.6494214350907989, 0.6494214350907989, 0.6494214350907989, 0.6494214350907989, 0.6494214350907989, 0.6494214350907989, 0.6494214350907989, 0.6494214350907989]","[0.649421435090799, 0.649421435090799, 0.649421435090799, 0.649421435090799, 0.649421435090799, 0.649421435090799, 0.649421435090799, 0.649421435090799, 0.649421435090799, 0.649421435090799, 0.649421435090799, 0.649421435090799, 0.649421435090799, 0.649421435090799, 0.649421435090799, 0.649421435090799, 0.649421435090799, 0.649421435090799, 0.649421435090799, 0.649421435090799]","[0.4800904940290702, 0.7201357410436053, 0.6001131175363378, 0.6601244292899715, 0.6301187734131546, 0.645121601351563, 0.6376201873823588, 0.6413708943669609, 0.643246247859262, 0.6441839246054125, 0.6446527629784877, 0.6448871821650254, 0.6447699725717566, 0.644828577368391, 0.6448578797667082, 0.6448725309658667, 0.6448798565654461, 0.6448835193652358, 0.6448853507651306, 0.6448862664650781]",0.6448862664650781,0.649421435090799
83,0.0,"[0.566758091598795, 0.566758091598795, 0.5592751604916226, 0.5592751604916226, 0.5592751604916226, 0.5592751604916226, 0.5592751604916226, 0.5592751604916226, 0.5592751604916226, 0.5592751604916226, 0.5592751604916226, 0.5592751604916226, 0.5592751604916226, 0.5592751604916226, 0.5592751604916226, 0.5592751604916226, 0.5592751604916226, 0.5592751604916226, 0.5592751604916226, 0.5592751604916226]","[-inf, 0.0, 0.5592751604916226, 0.5592751604916226, 0.5592751604916226, 0.5592751604916226, 0.5592751604916226, 0.5592751604916226, 0.5592751604916226, 0.5592751604916226, 0.5592751604916226, 0.5592751604916226, 0.5592751604916226, 0.5592751604916226, 0.5592751604916226, 0.5592751604916226, 0.5592751604916226, 0.5592751604916226, 0.5592751604916226, 0.5592751604916226]","[0.4041031605856432, 0.6061547408784649, 0.505128950732054, 0.5556418458052594, 0.5808982933418622, 0.5682700695735607, 0.5619559576894101, 0.5587989017473347, 0.5603774297183723, 0.5595881657328535, 0.5591935337400942, 0.5593908497364739, 0.559292191738284, 0.5592428627391891, 0.5592675272387366, 0.5592798594885103, 0.5592736933636235, 0.5592767764260669, 0.5592752348948452, 0.5592744641292344]",0.5592744641292344,0.5592751604916226
84,0.0,"[0.4523059649641801, 0.4523059649641801, 0.4523059649641801, 0.44079176097952955, 0.44079176097952955, 0.44079176097952955, 0.44079176097952955, 0.44079176097952955, 0.44079176097952955, 0.44079176097952955, 0.44079176097952955, 0.44079176097952955, 0.44079176097952955, 0.44079176097952955, 0.44079176097952955, 0.44079176097952955, 0.44079176097952955, 0.44079176097952955, 0.44079176097952955, 0.44079176097952955]","[-inf, 0.0, 0.0, 0.44079176097952955, 0.44079176097952955, 0.44079176097952955, 0.44079176097952955, 0.44079176097952955, 0.44079176097952955, 0.44079176097952955, 0.44079176097952955, 0.44079176097952955, 0.44079176097952955, 0.44079176097952955, 0.44079176097952955, 0.44079176097952955, 0.44079176097952955, 0.44079176097952955, 0.44079176097952955, 0.44079176097952955]","[0.3760015001259944, 0.5640022501889916, 0.47000187515749303, 0.42300168764174373, 0.3995015938838691, 0.4112516407628064, 0.41712666420227507, 0.4200641759220094, 0.42153293178187656, 0.42226730971181015, 0.42190012074684335, 0.42208371522932675, 0.42217551247056845, 0.42222141109118927, 0.4222443604014997, 0.4222558350566549, 0.42226157238423256, 0.42226444104802136, 0.4222658753799158, 0.42226659254586296]",0.42226659254586296,0.44079176097952955
85,0.0,"[0.562710006231181, 0.562710006231181, 0.562710006231181, 0.562710006231181, 0.562710006231181, 0.562710006231181, 0.562710006231181, 0.562710006231181, 0.562710006231181, 0.562710006231181, 0.562710006231181, 0.562710006231181, 0.562710006231181, 0.562710006231181, 0.562710006231181, 0.562710006231181, 0.562710006231181, 0.562710006231181, 0.5627093905252569, 0.5627093905252569]","[0.562710006231181, 0.562710006231181, 0.562710006231181, 0.562710006231181, 0.562710006231181, 0.562710006231181, 0.562710006231181, 0.562710006231181, 0.562710006231181, 0.562710006231181, 0.562710006231181, 0.562710006231181, 0.562710006231181, 0.562710006231181, 0.562710006231181, 0.562710006231181, 0.562710006231181, 0.562710006231181, 0.562710006231181, 0.562710006231181]","[0.43705765022518783, 0.6555864753377818, 0.5463220627814849, 0.6009542690596333, 0.5736381659205592, 0.559980114351022, 0.5668091401357906, 0.5633946272434063, 0.5616873707972141, 0.5625409990203102, 0.5629678131318583, 0.5627544060760843, 0.5626477025481973, 0.5627010543121408, 0.5627277301941125, 0.5627143922531266, 0.5627077232826336, 0.5627110577678801, 0.5627093905252569, 0.5627085569039453]",0.5627085569039453,0.562710006231181
86,0.0,"[0.5496006643472087, 0.5496006643472087, 0.5496006643472086, 0.5496006643472086, 0.5496006643472086, 0.5496006643472086, 0.5496006643472086, 0.5496006643472086, 0.5496006643472086, 0.5496006643472086, 0.5496006643472086, 0.5496006643472086, 0.5496006643472086, 0.5496006643472086, 0.5496006643472086, 0.5496006643472086, 0.5496006643472086, 0.5496006643472086, 0.5496006643472086, 0.5496006643472086]","[0.5496006643472087, 0.5496006643472087, 0.5496006643472087, 0.5496006643472087, 0.5496006643472087, 0.5496006643472087, 0.5496006643472087, 0.5496006643472087, 0.5496006643472087, 0.5496006643472087, 0.5496006643472087, 0.5496006643472087, 0.5496006643472087, 0.5496006643472087, 0.5496006643472087, 0.5496006643472087, 0.5496006643472087, 0.5496006643472087, 0.5496006643472087, 0.5496006643472087]","[0.3961349220295987, 0.5942023830443981, 0.4951686525369984, 0.4456517872832986, 0.4704102199101485, 0.4827894362235734, 0.4889790443802859, 0.4920738484586421, 0.49362125049782024, 0.4943949515174093, 0.49478180202720384, 0.4949752272821011, 0.49507193990954973, 0.495120296223274, 0.4951444743801362, 0.4951323853017051, 0.49513842984092066, 0.4951414521105284, 0.4951429632453323, 0.4951437188127342]",0.4951437188127342,0.5496006643472087
